id	lifestyle	species	Kingdom name	Phylum name	Class name	Order name	Family name	Genus name
Blumeria_graminis	Plant pathogen	Blumeria graminis	Fungi	Ascomycota	Leotiomycetes	Erysiphales	Erysiphaceae	Blumeria
Blyttiomyces_helicus	Animal pathogen	Blyttiomyces helicus	Fungi	Chytridiomycota	Chytridiomycetes			Blyttiomyces
Boletus_bicolor	Mycorrhizal	Boletus bicolor	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_edulis	Mycorrhizal	Boletus edulis	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_sp._MG55	Unknown	Boletus sp. MG55	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_sp._MG95	Unknown	Boletus sp. MG95	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_speciosus	Mycorrhizal	Boletus speciosus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Boletus_subvelutipes	Mycorrhizal	Boletus subvelutipes	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus
Bondarzewia_mesenterica	Plant pathogen	Bondarzewia mesenterica	Fungi	Basidiomycota	Agaricomycetes	Russulales	Bondarzewiaceae	Bondarzewia
Botryobasidium_botryosum	Saprotrophic	Botryobasidium botryosum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium
Botryosphaeria_dothidea	Plant pathogen	Botryosphaeria dothidea	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Botryosphaeria
Botryozyma_nematodophila	Animal pathogen	Botryozyma nematodophila	Fungi	Ascomycota	Trigonopsidomycetes	Trigonopsidales	Trigonopsidaceae	Botryozyma
Botrytis_cinerea	Plant pathogen	Botrytis cinerea	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Botrytis_paeoniae	Plant pathogen	Botrytis paeoniae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis
Branchiostoma_lanceolatum	Outgroup	Branchiostoma lanceolatum	Metazoa	Chordata	Leptocardii	Amphioxiformes	Branchiostomatidae	Branchiostoma
Brettanomyces_anomalus	Saprotrophic	Brettanomyces anomalus	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces
Brettanomyces_bruxellensis	Saprotrophic	Brettanomyces bruxellensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces
Brettanomyces_custersianus	Saprotrophic	Brettanomyces custersianus	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Brettanomyces
Bretziella_fagacearum	Plant pathogen	Bretziella fagacearum	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Bretziella
Bullera_alba	Saprotrophic	Bullera alba	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera
Butyriboletus_roseoflavus	Mycorrhizal	Butyriboletus roseoflavus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Butyriboletus
Byssochlamys_nivea	Saprotrophic	Byssochlamys nivea	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces
Byssochlamys_sp._AF001	Unknown	Byssochlamys sp. AF001	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces
Byssochlamys_sp._BYSS01	Unknown	Byssochlamys sp. BYSS01	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces
Byssochlamys_spectabilis	Saprotrophic	Byssochlamys spectabilis	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Thermoascaceae	Paecilomyces
Byssoonygena_ceratinophila	Saprotrophic	Byssoonygena ceratinophila	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Byssoonygena
Cadophora_malorum	Plant pathogen	Cadophora malorum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora
Cadophora_sp._DSE1049	Unknown	Cadophora sp. DSE1049	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora
Cairneyella_variabilis	Mycorrhizal	Cairneyella variabilis	Fungi	Ascomycota	Leotiomycetes	Helotiales		Cairneyella
Caloboletus_calopus	Mycorrhizal	Caloboletus calopus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Caloboletus
Calocera_cornea	Saprotrophic	Calocera cornea	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera
Calocera_viscosa	Saprotrophic	Calocera viscosa	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera
Calonectria_leucothoes	Plant pathogen	Calonectria leucothoes	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria
Calonectria_naviculata	Unknown	Calonectria naviculata	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria
Calonectria_pseudonaviculata	Plant pathogen	Calonectria pseudonaviculata	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria
Calonectria_pseudoreteaudii	Plant pathogen	Calonectria pseudoreteaudii	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Calonectria
Calycina_herbarum	Unknown	Calycina herbarum	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus
Candida_albicans	Animal pathogen	Candida albicans	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_arabinofermentans	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_ascalaphidarum	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_athensensis	Unknown	Candida athensensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Meyerozyma
Candida_auris	Animal pathogen	Candida auris	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma
Candida_blattae	Unknown	Candida blattae	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella
Candida_boidinii	Saprotrophic	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_bracarensis	Animal pathogen	Candida bracarensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces
Candida_carpophila	Unknown	Candida carpophila	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Meyerozyma
Candida_castellii	Unknown	Candida castellii	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Oligophagozyma
Candida_corydali	Unknown	Candida corydali	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_dubliniensis	Animal pathogen	Candida dubliniensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_fragi	Saprotrophic	Candida fragi	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kurtzmaniella
Candida_freyschussii	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_fructus	Unknown	Candida fructus	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Clavispora
Candida_glabrata	Animal pathogen	Candida glabrata	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces
Candida_golubevii	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_gorgasii	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_gotoi	Unknown	Candida gotoi	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Isabelozyma
Candida_hawaiiana	Unknown	Candida hawaiiana	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Metschnikowia
Candida_heveicola	Unknown	Candida heveicola	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Candidozyma
Candida_hispaniensis	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_incommunis	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_intermedia	Unknown	Candida intermedia	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Sungouiella
Candida_montana	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_mycetangii	Unknown	Candida mycetangii	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_nivariensis	Animal pathogen	Candida nivariensis	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Nakaseomyces
Candida_orba	Saprotrophic	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_oregonensis	Unknown	Candida oregonensis	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Danielia
Candida_orthopsilosis	Animal pathogen	Candida orthopsilosis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_parapsilosis	Animal pathogen	Candida parapsilosis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_ponderosae	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_restingae	Unknown	Candida restingae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Kodamaea
Candida_rhagii	Unknown	Candida rhagii	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Isabelozyma
Candida_schatavii	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_sojae	Unknown	Candida sojae	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_sorboxylosa	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_stellimalicola	Unknown	Candida stellimalicola	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Starmera
Candida_succiphila	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_tammaniensis	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_tropicalis	Animal pathogen	Candida tropicalis	Fungi	Ascomycota	Pichiomycetes	Serinales	Debaryomycetaceae	Candida
Candida_vartiovaarae	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Candida_wancherniae	Unknown	Candida *	Fungi	Ascomycota	Saccharomycetes	Phaffomycetales	Phaffomycetaceae	Cyberlindnera
Cantharellus_appalachiensis	Mycorrhizal	Cantharellus appalachiensis	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus
Cantharellus_cibarius	Mycorrhizal	Cantharellus cibarius	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus
Cantharellus_cinnabarinus	Mycorrhizal	Cantharellus cinnabarinus	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus
Cantharellus_lutescens	Mycorrhizal	Cantharellus lutescens	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus
Capitella_teleta	Outgroup	Capitella teleta	Metazoa	Annelida	Polychaeta		Capitellidae	Capitella
Capniomyces_stellatus	Symbiotic	Capniomyces stellatus	Fungi	Zoopagomycota	Harpellomycetes	Harpellales	Legeriomycetaceae	Capniomyces
Capronia_coronata	Unknown	Capronia coronata	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia
Capronia_epimyces	Saprotrophic	Capronia epimyces	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia
Capsaspora_owczarzaki_ATCC_30864	Outgroup	Capsaspora *	Holozoa	Holozoa	Filasterea			Capsaspora
Catenaria_anguillulae	Animal pathogen	Catenaria anguillulae	Fungi	Blastocladiomycota	Blastocladiomycetes	Blastocladiales	Catenariaceae	Catenaria
Caulochytrium_protostelioides	Mycoparasite	Caulochytrium protostelioides	Fungi	Chytridiomycota	Chytridiomycetes	Caulochytriales	Caulochytriaceae	Caulochytrium
Cenococcum_geophilum	Mycorrhizal	Cenococcum geophilum	Fungi	Ascomycota	Dothideomycetes		Gloniaceae	Cenococcum
Cephaloascus_albidus	Unknown	Cephaloascus albidus	Fungi	Ascomycota	Pichiomycetes	Serinales	Cephaloascaceae	Cephaloascus
Cephaloascus_fragrans	Unknown	Cephaloascus fragrans	Fungi	Ascomycota	Pichiomycetes	Serinales	Cephaloascaceae	Cephaloascus
Ceraceosorus_bombacis	Plant pathogen	Ceraceosorus bombacis	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
Ceraceosorus_guamensis	Unknown	Ceraceosorus guamensis	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus
Ceratobasidium_theobromae	Plant pathogen	Ceratobasidium theobromae	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
Ceratocystiopsis_brevicomis	Unknown	Ceratocystiopsis brevicomis	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ceratocystiopsis
Ceratocystiopsis_minuta	Unknown	Ceratocystiopsis minuta	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Ceratocystiopsis
Ceratocystis_adiposa	Plant pathogen	Ceratocystis adiposa	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_albifundus	Plant pathogen	Ceratocystis albifundus	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_cacaofunesta	Plant pathogen	Ceratocystis cacaofunesta	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_eucalypticola	Plant pathogen	Ceratocystis eucalypticola	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_fimbriata	Plant pathogen	Ceratocystis fimbriata	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_harringtonii	Plant pathogen	Ceratocystis harringtonii	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_manginecans	Plant pathogen	Ceratocystis manginecans	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Ceratocystis_platani	Plant pathogen	Ceratocystis platani	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis
Cercospora_berteroae	Plant pathogen	Cercospora berteroae	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_beticola	Plant pathogen	Cercospora beticola	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_canescens	Plant pathogen	Cercospora canescens	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_cf._sigesbeckiae	Plant pathogen	Cercospora cf. sigesbeckiae	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_nicotianae	Plant pathogen	Cercospora nicotianae	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_sojina	Plant pathogen	Cercospora sojina	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cercospora_zeina	Plant pathogen	Cercospora zeina	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora
Cetradonia_linearis	Saprotrophic	Cetradonia linearis	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cetradoniaceae	Cetradonia
Chaetomium_cochliodes	Saprotrophic	Chaetomium cochliodes	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium
Chaetomium_globosum	Saprotrophic	Chaetomium globosum	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium
Chaetomium_thermophilum	Saprotrophic	Chaetomium thermophilum	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thermochaetoides
Chalaropsis_thielavioides	Unknown	Chalaropsis thielavioides	Fungi	Ascomycota	Sordariomycetes	Microascales	Ceratocystidaceae	Chalaropsis
Chiua_virens	Mycorrhizal	Chiua virens	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Chiua
Chlorociboria_aeruginascens	Saprotrophic	Chlorociboria aeruginascens	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chlorociboriaceae	Chlorociboria
Choanephora_cucurbitarum	Plant pathogen	Choanephora cucurbitarum	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Choanephora
Chondrostereum_purpureum	Plant pathogen	Chondrostereum purpureum	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cyphellaceae	Chondrostereum
Chroogomphus_rutilus	Mycorrhizal	Chroogomphus rutilus	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Chroogomphus
Chrysoporthe_austroafricana	Plant pathogen	Chrysoporthe austroafricana	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Chrysoporthe
Chrysoporthe_cubensis	Plant pathogen	Chrysoporthe cubensis	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Chrysoporthe
Chrysoporthe_deuterocubensis	Plant pathogen	Chrysoporthe deuterocubensis	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Cryphonectriaceae	Chrysoporthe
Chrysosporium_queenslandicum	Saprotrophic	Chrysosporium queenslandicum	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Chrysosporium
Chytriomyces_confervae	Unknown	Chytriomyces confervae	Fungi	Chytridiomycota	Chytridiomycetes	Chytridiales	Chytriomycetaceae	Chytriomyces
Ciborinia_camelliae	Plant pathogen	Ciborinia camelliae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Ciborinia
Ciona_intestinalis	Outgroup	Ciona intestinalis	Metazoa	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona
Citeromyces_hawaiiensis	Unknown	Citeromyces hawaiiensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Citeromyces
Citeromyces_matritensis	Unknown	Citeromyces matritensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Citeromyces
Citeromyces_siamensis	Unknown	Citeromyces siamensis	Fungi	Ascomycota	Pichiomycetes	Pichiales	Pichiaceae	Citeromyces
Cladonia_macilenta	Saprotrophic	Cladonia macilenta	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia
Cladonia_metacorallifera	Saprotrophic	Cladonia metacorallifera	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia
Cladonia_uncialis	Saprotrophic	Cladonia uncialis	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia
Cladophialophora_bantiana	Animal pathogen	Cladophialophora bantiana	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
Cladophialophora_carrionii	Animal pathogen	Cladophialophora carrionii	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
Cladophialophora_immunda	Animal pathogen	Cladophialophora immunda	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
Cladophialophora_psammophila	Saprotrophic	Cladophialophora psammophila	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
Cladophialophora_yegresii	Saprotrophic	Cladophialophora yegresii	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora
Cladosporium_cladosporioides	Saprotrophic	Cladosporium cladosporioides	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium
Cladosporium_sp._SL-16	Unknown	Cladosporium sp. SL-16	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium
Cladosporium_sphaerospermum	Saprotrophic	Cladosporium sphaerospermum	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cladosporium
Clarireedia_homoeocarpa	Plant pathogen	Clarireedia homoeocarpa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Rutstroemiaceae	Clarireedia
Clavaria_fumosa	Saprotrophic	Clavaria fumosa	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria
Claviceps_fusiformis	Plant pathogen	Claviceps fusiformis	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps
Claviceps_paspali	Plant pathogen	Claviceps paspali	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps
Claviceps_purpurea	Plant pathogen	Claviceps purpurea	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps
Clavispora_lusitaniae	Animal pathogen	Clavispora lusitaniae	Fungi	Ascomycota	Pichiomycetes	Serinales	Metschnikowiaceae	Clavispora
Clohesyomyces_aquaticus	Saprotrophic	Clohesyomyces aquaticus	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lindgomycetaceae	Clohesyomyces
